Question Number	Concept	Concept Mask	Questionnaire 	n_sentences	n_tokens	ttr_form_chunks_100	ttr_lemma_chunks_100	tokens_per_sent	char_per_tok	upos_dist_INTJ	upos_dist_ADV	upos_dist_NOUN	upos_dist_DET	upos_dist_SYM	upos_dist_PRON	upos_dist_PUNCT	upos_dist_PROPN	upos_dist_AUX	upos_dist_PART	upos_dist_X	upos_dist_NUM	upos_dist_VERB	upos_dist_SCONJ	upos_dist_ADJ	upos_dist_ADP	upos_dist_CCONJ	xpos_dist_AFX	xpos_dist_NN	xpos_dist_POS	xpos_dist_TO	xpos_dist_RBS	xpos_dist_PDT	xpos_dist_UH	xpos_dist_WP$	xpos_dist_CC	xpos_dist_NNPS	xpos_dist_.	xpos_dist_VBZ	xpos_dist_,	xpos_dist_DT	xpos_dist_''	xpos_dist_VBP	xpos_dist_FW	xpos_dist_JJS	xpos_dist_NFP	xpos_dist_MD	xpos_dist_$	xpos_dist_-RRB-	xpos_dist_PRP	xpos_dist_:	xpos_dist_``	xpos_dist_RBR	xpos_dist_LS	xpos_dist_VBG	xpos_dist_RP	xpos_dist_WP	xpos_dist_IN	xpos_dist_EX	xpos_dist_-LRB-	xpos_dist_VB	xpos_dist_SYM	xpos_dist_JJ	xpos_dist_CD	xpos_dist_WDT	xpos_dist_VBN	xpos_dist_JJR	xpos_dist_PRP$	xpos_dist_WRB	xpos_dist_VBD	xpos_dist_HYPH	xpos_dist_RB	xpos_dist_NNS	xpos_dist_NNP	lexical_density	verbs_mood_dist_Ind	verbs_mood_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_form_dist_Part	verbs_form_dist_Ger	verbs_form_dist_Fin	verbs_form_dist_Inf	verbs_num_pers_dist_Sing+3	verbs_num_pers_dist_+	aux_mood_dist_Ind	aux_tense_dist_Pres	aux_tense_dist_Past	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Ger	aux_form_dist_Part	aux_num_pers_dist_+	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_cc:preconj	dep_dist_nmod	dep_dist_nsubj	dep_dist_obj	dep_dist_aux:pass	dep_dist_obl:tmod	dep_dist_amod	dep_dist_aux	dep_dist_obl	dep_dist_advcl	dep_dist_mark	dep_dist_ccomp	dep_dist_nmod:poss	dep_dist_det	dep_dist_acl	dep_dist_goeswith	dep_dist_obl:npmod	dep_dist_cop	dep_dist_xcomp	dep_dist_fixed	dep_dist_conj	dep_dist_flat	dep_dist_parataxis	dep_dist_case	dep_dist_acl:relcl	dep_dist_punct	dep_dist_list	dep_dist_expl	dep_dist_csubj	dep_dist_appos	dep_dist_compound:prt	dep_dist_nsubj:pass	dep_dist_det:predet	dep_dist_root	dep_dist_cc	dep_dist_nummod	dep_dist_discourse	dep_dist_advmod	dep_dist_compound	subj_pre	subj_post	obj_pre	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prep_dist_2	prep_dist_3	prep_dist_1	prep_dist_4	prep_dist_5	subordinate_dist_2	subordinate_dist_4	subordinate_dist_3	subordinate_dist_1	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_pre	subordinate_post	verb_edges_dist_2	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_3	verb_edges_dist_6	avg_verb_edges
2	Skewlines	wi3w	Simple Wikipedia	3	35	0	0	11.66666667	4.774193548	0	0.08571428571	0.2285714286	0.05714285714	0	0.08571428571	0.1142857143	0	0.1142857143	0.02857142857	0	0.02857142857	0.05714285714	0	0.1428571429	0.05714285714	0	0	0.1714285714	0	0	0.02857142857	0	0	0	0	0	0.08571428571	0.02857142857	0	0.08571428571	0	0.08571428571	0	0	0	0.02857142857	0	0	0.02857142857	0	0	0	0	0	0	0	0.05714285714	0	0	0.02857142857	0	0.1428571429	0.02857142857	0.02857142857	0	0	0	0	0	0.02857142857	0.08571428571	0.05714285714	0	0.5806451613	1	0	0	1	0	0	1	0	0.5	0.5	1	1	0	0.75	0.25	0	0	1	0	1.333333333	1	8.75	2.785714286	8	2.666666667	3	0	0.02857142857	0.1428571429	0.02857142857	0	0	0.1428571429	0.02857142857	0	0	0	0.02857142857	0	0.05714285714	0	0	0	0.08571428571	0	0	0	0	0	0.05714285714	0.02857142857	0.1142857143	0	0	0	0	0	0	0	0.08571428571	0	0.02857142857	0	0.08571428571	0.05714285714	1	0	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0.6	0.4	0	1	0.5	0.5	0	0	0	0	0	3
2	Skewlines	wi33	Specialised Encyclopaedia	6	137	1	1	22.83333333	4.376	0	0.007299270073	0.2773722628	0.1605839416	0	0.04379562044	0.08759124088	0	0.04379562044	0.007299270073	0	0.06569343066	0.05839416058	0.007299270073	0.06569343066	0.1532846715	0.02189781022	0	0.1678832117	0	0	0	0	0	0.007299270073	0.02189781022	0	0.04379562044	0.02919708029	0.02919708029	0.1605839416	0	0.02919708029	0	0	0	0	0	0.007299270073	0.02189781022	0	0	0	0	0.02189781022	0	0	0.1605839416	0	0.007299270073	0.007299270073	0	0.06569343066	0.06569343066	0.007299270073	0.01459854015	0	0.007299270073	0	0	0	0.01459854015	0.1094890511	0	0.448	1	0	0.5	0.5	0.25	0.375	0.25	0.125	0	1	1	1	0	1	0	0	0	0.3333333333	0.6666666667	1.666666667	0.8333333333	13.7	2.495798319	15	2.5	4.833333333	0	0.102189781	0.04379562044	0.02189781022	0.01459854015	0	0.05839416058	0.007299270073	0.04379562044	0.007299270073	0.007299270073	0	0.01459854015	0.1459854015	0.01459854015	0	0.007299270073	0.02189781022	0	0	0.01459854015	0	0	0.1459854015	0.01459854015	0.08759124088	0.007299270073	0	0	0	0.007299270073	0.01459854015	0	0.04379562044	0.02189781022	0.06569343066	0	0.01459854015	0.05109489051	1	0	0	1	11	1.272727273	0.2727272727	0	0.7272727273	0	0	0	0	0	1	1	0.5	0.5	0.2	0.8	0.5	0.125	0	0	0.125	0.25	0	2.375
0	Speed	w033	Specialised Encyclopaedia	2	53	0	0	26.5	4.543478261	0	0.03773584906	0.3396226415	0.1698113208	0	0	0.1320754717	0.01886792453	0.01886792453	0	0	0.03773584906	0.07547169811	0	0	0.1698113208	0	0	0.3018867925	0	0	0	0	0	0	0	0	0.03773584906	0.05660377358	0.05660377358	0.1698113208	0	0	0	0	0	0	0	0.01886792453	0	0	0	0	0	0	0	0	0.1698113208	0	0.01886792453	0	0	0	0.03773584906	0	0.03773584906	0	0	0	0	0	0.03773584906	0.03773584906	0.01886792453	0.5434782609	1	0	0.5	0.5	0.5	0	0.5	0	1	0	1	1	0	1	0	0	0	0	1	2	0.5	13.25	2.840909091	14	7	5.5	0	0.1132075472	0.01886792453	0.01886792453	0.01886792453	0	0	0	0.05660377358	0	0	0	0	0.1698113208	0.01886792453	0	0	0	0	0	0.03773584906	0	0	0.1698113208	0	0.1320754717	0.01886792453	0	0	0	0	0.01886792453	0	0.03773584906	0	0.01886792453	0	0.03773584906	0.1132075472	1	0	0	1	4	1.5	0.5	0	0.5	0	0	0	0	0	1	1	0.5	0.5	0	1	0	0	0	0	0.5	0.25	0.25	2.75
0	Speed	w032	English Wikipedia	4	125	1	1	31.25	4.156521739	0	0.016	0.312	0.208	0	0.016	0.08	0.016	0.048	0	0	0.008	0.04	0	0.04	0.184	0.032	0	0.288	0	0	0.008	0	0	0	0.032	0	0.032	0.064	0.048	0.208	0	0	0	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0.184	0	0	0	0	0.04	0.008	0	0.024	0	0.008	0	0	0	0.008	0.024	0.016	0.4608695652	1	0	0.6	0.4	0.6	0	0.4	0	1	0	1	1	0	1	0	0	0	0	1	1.75	0.75	17.85714286	3.621621622	29	7.25	4.5	0	0.136	0.056	0.016	0	0	0.04	0	0.032	0	0	0	0.008	0.208	0.024	0	0	0.048	0	0	0.04	0	0.016	0.184	0	0.08	0	0	0	0.008	0	0	0	0.032	0.032	0	0	0.016	0.024	1	0	0	1	11	1.545454545	0.1818181818	0.1818181818	0.6363636364	0	0	0	0	0	1	1	0.375	0.625	0	1	0	0	0	0	0.8	0.2	0	1.4
0	Speed	w03w	Simple Wikipedia	7	106	0	0	15.14285714	4.595744681	0	0.04716981132	0.2264150943	0.1603773585	0	0.03773584906	0.1132075472	0.01886792453	0.06603773585	0	0	0	0.1320754717	0.02830188679	0.05660377358	0.08490566038	0.02830188679	0	0.2264150943	0	0	0	0	0	0	0.02830188679	0	0.06603773585	0.1037735849	0.04716981132	0.1603773585	0	0.009433962264	0	0	0	0	0	0	0.02830188679	0	0	0.009433962264	0	0.01886792453	0	0	0.1132075472	0	0	0	0	0.03773584906	0	0	0.06603773585	0.01886792453	0	0.01886792453	0	0	0.01886792453	0.009433962264	0.01886792453	0.5425531915	1	0	0.5384615385	0.4615384615	0.5714285714	0.07142857143	0.3571428571	0	0.8	0.2	1	1	0	1	0	0	0	0	1	2.571428571	1	5.888888889	2.32183908	10	1.428571429	3.857142857	0	0.06603773585	0.09433962264	0.01886792453	0.01886792453	0	0.06603773585	0.009433962264	0.01886792453	0.02830188679	0.03773584906	0	0	0.1603773585	0.02830188679	0	0	0.03773584906	0.01886792453	0	0.02830188679	0	0	0.08490566038	0	0.1132075472	0	0	0	0.009433962264	0	0.01886792453	0	0.06603773585	0.02830188679	0	0	0.03773584906	0.009433962264	1	0	0	1	4	1.75	0.25	0.25	0.5	0	0	0.1666666667	0	0	0.8333333333	1.166666667	0.5	0.5	0.4285714286	0.5714285714	0.2857142857	0.2142857143	0	0.2142857143	0.1428571429	0.1428571429	0	2
7	Statistical significance	w5q3	Specialised Encyclopaedia	4	117	1	1	29.25	5.613207547	0	0.05982905983	0.2564102564	0.1452991453	0	0.008547008547	0.09401709402	0	0.07692307692	0	0	0	0.07692307692	0.03418803419	0.1538461538	0.08547008547	0.008547008547	0	0.2393162393	0	0	0	0	0	0	0.008547008547	0	0.03418803419	0.04273504274	0.05982905983	0.1452991453	0	0	0	0	0	0.02564102564	0	0	0.008547008547	0	0	0	0	0.02564102564	0	0	0.1196581197	0	0	0.02564102564	0	0.1538461538	0	0	0.03418803419	0	0	0.01709401709	0	0	0.04273504274	0.01709401709	0	0.6037735849	0	0	1	0	0.4444444444	0.2222222222	0	0.3333333333	0	0	1	1	0	0.8888888889	0	0.1111111111	0	0.375	0.625	2.25	1	13	3.078431373	21	5.25	4.25	0	0.05128205128	0.05128205128	0.03418803419	0.02564102564	0	0.1282051282	0.02564102564	0.03418803419	0.04273504274	0.05128205128	0	0	0.1452991453	0.01709401709	0	0	0.02564102564	0	0	0.008547008547	0	0	0.08547008547	0	0.09401709402	0	0	0	0	0	0.03418803419	0	0.03418803419	0.008547008547	0	0	0.04273504274	0.05982905983	1	0	0	1	5	1.2	0.2	0	0.8	0	0	0.1666666667	0	0	0.8333333333	1.166666667	0.3636363636	0.6363636364	0.2857142857	0.7142857143	0.1111111111	0.2222222222	0.3333333333	0	0.1111111111	0.2222222222	0	3.555555556
7	Statistical significance	w5qw	Simple Wikipedia	4	81	0	0	20.25	6	0	0.01234567901	0.2345679012	0.07407407407	0	0.06172839506	0.1111111111	0.07407407407	0.06172839506	0.02469135802	0	0.01234567901	0.1234567901	0.02469135802	0.08641975309	0.0987654321	0	0	0.1851851852	0	0.02469135802	0	0.01234567901	0	0	0	0.01234567901	0.04938271605	0.03703703704	0.03703703704	0.06172839506	0.01234567901	0.01234567901	0	0	0	0	0	0	0.02469135802	0	0.01234567901	0	0	0	0	0	0.1234567901	0	0	0.02469135802	0	0.07407407407	0.01234567901	0.01234567901	0.06172839506	0.01234567901	0.02469135802	0.01234567901	0.04938271605	0	0	0.04938271605	0.06172839506	0.5972222222	1	0	0.875	0.125	0.5	0	0.3	0.2	0.3333333333	0.6666666667	1	0.6	0.4	1	0	0	0	0.2	0.8	2.5	1	8.1	2.588235294	14	3.5	4.5	0	0.04938271605	0.04938271605	0.06172839506	0.04938271605	0	0.08641975309	0	0.04938271605	0.02469135802	0.06172839506	0	0.02469135802	0.06172839506	0.01234567901	0	0	0.01234567901	0.03703703704	0	0	0.02469135802	0	0.0987654321	0.01234567901	0.1111111111	0	0	0	0.01234567901	0	0.04938271605	0.01234567901	0.04938271605	0	0.01234567901	0	0	0.03703703704	1	0	0.2	0.8	4	1	0	0	1	0	0	0	0	0	1	1	0.4	0.6	0	1	0.2	0.3	0	0.1	0	0.4	0	2.8
7	Statistical significance	w5q2	English Wikipedia	4	138	1	1	34.5	4.933333333	0	0.07971014493	0.231884058	0.1304347826	0.007246376812	0.007246376812	0.1304347826	0	0.0652173913	0.02173913043	0	0.007246376812	0.09420289855	0.02173913043	0.1014492754	0.07971014493	0.02173913043	0	0.231884058	0.007246376812	0.01449275362	0.007246376812	0	0	0	0.02173913043	0	0.02898550725	0.05072463768	0.09420289855	0.1304347826	0	0	0	0	0	0	0	0	0.007246376812	0	0	0.007246376812	0	0.02173913043	0	0	0.1014492754	0	0	0.01449275362	0	0.09420289855	0.007246376812	0	0.05797101449	0.007246376812	0	0.01449275362	0.01449275362	0.007246376812	0.05072463768	0.007246376812	0	0.5833333333	1	0	0.8888888889	0.1111111111	0.6153846154	0.2307692308	0.07692307692	0.07692307692	1	0	1	0.75	0.25	0.8888888889	0.1111111111	0	0	0.25	0.75	3.75	1	9.2	3.043103448	32	8	4.75	0	0.03623188406	0.03623188406	0.02173913043	0.01449275362	0	0.0652173913	0	0.05072463768	0.01449275362	0.05072463768	0.01449275362	0.007246376812	0.1304347826	0.03623188406	0	0	0.05072463768	0.01449275362	0	0.02898550725	0	0	0.1086956522	0	0.1376811594	0	0.007246376812	0.007246376812	0	0	0.01449275362	0	0.02898550725	0.02173913043	0.007246376812	0	0.05072463768	0.04347826087	0.875	0.125	0	1	5	1	0	0	1	0	0	0.25	0.125	0.125	0.5	1.875	0.2222222222	0.7777777778	0.4285714286	0.5714285714	0.1538461538	0.2307692308	0	0.2307692308	0.3846153846	0	0	1.615384615
5	Summation	w7j3	Specialised Encyclopaedia	3	106	0	0	35.33333333	4.87804878	0	0.03773584906	0.3018867925	0.1698113208	0	0	0.2264150943	0	0.03773584906	0.009433962264	0.009433962264	0	0.02830188679	0	0.03773584906	0.1226415094	0.01886792453	0	0.1698113208	0	0	0	0.009433962264	0	0	0.01886792453	0	0.02830188679	0.02830188679	0.1226415094	0.1603773585	0.009433962264	0.009433962264	0.009433962264	0	0	0	0	0.02830188679	0	0	0.009433962264	0	0	0	0	0	0.1226415094	0	0.02830188679	0.009433962264	0	0.03773584906	0	0	0.01886792453	0	0	0.009433962264	0	0	0.03773584906	0.1320754717	0	0.5243902439	0	0	1	0	0.6666666667	0	0	0.3333333333	0	0	1	1	0	1	0	0	0	0.25	0.75	1.333333333	0.6666666667	26.5	3.253164557	38	12.66666667	6	0	0.1037735849	0.01886792453	0.009433962264	0.01886792453	0	0.01886792453	0.009433962264	0.01886792453	0	0	0	0	0.1603773585	0	0	0	0.009433962264	0	0	0.07547169811	0	0	0.1226415094	0.009433962264	0.2264150943	0	0	0	0.05660377358	0	0.009433962264	0.009433962264	0.02830188679	0.01886792453	0	0	0.05660377358	0.01886792453	1	0	0	1	9	1.222222222	0.2222222222	0	0.7777777778	0	0	0	0	0	1	1	0.6666666667	0.3333333333	0	1	0	0.3333333333	0.3333333333	0	0	0.3333333333	0	4
5	Summation	w7jw	Simple Wikipedia	3	55	0	0	18.33333333	4	0	0.05454545455	0.2363636364	0.09090909091	0.03636363636	0.07272727273	0.1636363636	0	0.03636363636	0	0	0.1454545455	0.07272727273	0	0.01818181818	0.07272727273	0	0	0.1636363636	0	0	0.01818181818	0	0	0	0	0	0.03636363636	0.03636363636	0.03636363636	0.09090909091	0	0.05454545455	0	0	0	0	0	0.03636363636	0.03636363636	0.01818181818	0	0	0	0	0	0.01818181818	0.07272727273	0.01818181818	0.03636363636	0	0.03636363636	0.01818181818	0.1454545455	0	0.01818181818	0	0	0.01818181818	0	0	0.01818181818	0.07272727273	0	0.4565217391	1	0	0.25	0.75	0.25	0	0.75	0	0	1	1	1	0	1	0	0	0	0	1	1.666666667	1	11	2.953488372	28	9.333333333	4	0	0.07272727273	0.09090909091	0.01818181818	0.01818181818	0	0.01818181818	0	0	0.01818181818	0.01818181818	0	0	0.09090909091	0	0	0	0.01818181818	0.01818181818	0	0	0	0.01818181818	0.07272727273	0.01818181818	0.2	0	0.01818181818	0	0.05454545455	0	0.01818181818	0	0.05454545455	0	0.05454545455	0	0.03636363636	0.07272727273	0.8333333333	0.1666666667	0	1	3	1.333333333	0.3333333333	0	0.6666666667	0	0	1	0	0	0	2	0.6	0.4	0	1	0.25	0.25	0	0	0	0.5	0	3
5	Summation	w7j2	English Wikipedia	4	87	0	0	21.75	4.971830986	0	0.02298850575	0.2988505747	0.08045977011	0.01149425287	0.03448275862	0.183908046	0	0.06896551724	0	0	0	0.06896551724	0	0.06896551724	0.1264367816	0.03448275862	0	0.1264367816	0	0	0	0	0	0	0.03448275862	0	0.04597701149	0.03448275862	0.1034482759	0.08045977011	0.01149425287	0.02298850575	0	0	0	0.01149425287	0	0	0.01149425287	0.01149425287	0.01149425287	0	0	0	0	0	0.1264367816	0	0	0.01149425287	0.01149425287	0.06896551724	0	0.01149425287	0.05747126437	0	0.01149425287	0	0	0	0.02298850575	0.1724137931	0	0.5633802817	1	0	0.8333333333	0.1666666667	0.8333333333	0	0.1666666667	0	0	1	1	1	0	0.8333333333	0.1666666667	0	0	0.4	0.6	2	0.75	10.875	2.970149254	19	4.75	4.5	0	0.09195402299	0.04597701149	0.01149425287	0.02298850575	0	0.08045977011	0.01149425287	0.02298850575	0	0	0	0.01149425287	0.08045977011	0.01149425287	0	0	0.03448275862	0	0.01149425287	0.06896551724	0	0.02298850575	0.1264367816	0.01149425287	0.183908046	0	0	0	0.02298850575	0	0.02298850575	0	0.04597701149	0.03448275862	0	0	0.01149425287	0.01149425287	1	0	0	1	5	1.6	0.2	0.2	0.6	0	0	0	0	0	1	1	0.5	0.5	0	1	0.1666666667	0	0	0.3333333333	0.1666666667	0.3333333333	0	1.5
